Log file open, 12/11/22 18:47:48
[2022.12.11-18.08.59:403][  3]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/SM_Barrel03_Blueprint.SM_Barrel03_Blueprint_C
[2022.12.11-18.08.59:403][  3]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/SM_Barrel03_Blueprint.SM_Barrel03_Blueprint_C
[2022.12.11-18.08.59:405][  3]LogActorFactory: Actor Factory spawned Blueprint /Game/SM_Barrel03_Blueprint.SM_Barrel03_Blueprint as actor: SM_Barrel03_Blueprint_C /Game/Main.Main:PersistentLevel.SM_Barrel03_Blueprint_C_2
[2022.12.11-18.08.59:405][  3]LogActorFactory: Actor Factory spawned Blueprint /Game/SM_Barrel03_Blueprint.SM_Barrel03_Blueprint as actor: SM_Barrel03_Blueprint_C /Game/Main.Main:PersistentLevel.SM_Barrel03_Blueprint_C_2
[2022.12.11-18.12.02:434][874]LogContentBrowser: Attempting asset rename: SM_Barrel03_Blueprint -> SM_Barrel03_Blueprint
[2022.12.11-18.12.02:668][882]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/SM_Barrel03_Blueprint.SM_Barrel03_Blueprint_C
[2022.12.11-18.12.02:668][882]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/SM_Barrel03_Blueprint.SM_Barrel03_Blueprint_C
[2022.12.11-18.12.02:668][882]LogActorFactory: Actor Factory spawned Blueprint /Game/SM_Barrel03_Blueprint.SM_Barrel03_Blueprint as actor: SM_Barrel03_Blueprint_C /Game/Main.Main:PersistentLevel.SM_Barrel03_Blueprint_C_52
[2022.12.11-18.12.02:669][882]LogActorFactory: Actor Factory spawned Blueprint /Game/SM_Barrel03_Blueprint.SM_Barrel03_Blueprint as actor: SM_Barrel03_Blueprint_C /Game/Main.Main:PersistentLevel.SM_Barrel03_Blueprint_C_52
[2022.12.11-18.12.05:202][110]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/SM_Barrel03_Blueprint.SM_Barrel03_Blueprint_C
[2022.12.11-18.12.05:202][110]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/SM_Barrel03_Blueprint.SM_Barrel03_Blueprint_C
[2022.12.11-18.12.05:204][110]LogActorFactory: Actor Factory spawned Blueprint /Game/SM_Barrel03_Blueprint.SM_Barrel03_Blueprint as actor: SM_Barrel03_Blueprint_C /Game/Main.Main:PersistentLevel.SM_Barrel03_Blueprint_C_53
[2022.12.11-18.12.05:204][110]LogActorFactory: Actor Factory spawned Blueprint /Game/SM_Barrel03_Blueprint.SM_Barrel03_Blueprint as actor: SM_Barrel03_Blueprint_C /Game/Main.Main:PersistentLevel.SM_Barrel03_Blueprint_C_53
[2022.12.11-18.12.23:702][895]Cmd: CAMERA ALIGN ACTIVEVIEWPORTONLY
[2022.12.11-18.12.24:780][999]Cmd: CAMERA ALIGN ACTIVEVIEWPORTONLY
[2022.12.11-18.13.46:000][878]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.11-18.13.46:005][878]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.11-18.13.46:006][878]PIE: New page: PIE session: Main (11 Dec 2022, 20:13:46)
[2022.12.11-18.13.46:006][878]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2022.12.11-18.13.46:016][878]LogPlayLevel: PIE: StaticDuplicateObject took: (0.010309s)
[2022.12.11-18.13.46:016][878]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.010354s)
[2022.12.11-18.13.46:016][878]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.11-18.13.46:017][878]LogAIModule: Creating AISystem for world Main
[2022.12.11-18.13.46:017][878]LogPlayLevel: PIE: World Init took: (0.000780s)
[2022.12.11-18.13.46:062][878]LogUObjectHash: Compacting FUObjectHashTables data took   1.93ms
[2022.12.11-18.13.46:064][878]LogAudio: Display: Creating Audio Device:                 Id: 12, Scope: Unique, Realtime: True
[2022.12.11-18.13.46:064][878]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.11-18.13.46:064][878]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.11-18.13.46:064][878]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.11-18.13.46:064][878]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.11-18.13.46:064][878]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.11-18.13.46:064][878]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.11-18.13.46:064][878]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.11-18.13.46:064][878]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.11-18.13.46:065][878]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.11-18.13.46:065][878]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.11-18.13.46:065][878]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.11-18.13.46:067][878]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.11-18.13.46:082][878]LogAudioMixer: Display: Using Audio Hardware Device Headphones (WH-CH510)
[2022.12.11-18.13.46:082][878]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.11-18.13.46:082][878]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.11-18.13.46:082][878]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.11-18.13.46:083][878]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=12
[2022.12.11-18.13.46:083][878]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=12
[2022.12.11-18.13.46:085][878]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=12
[2022.12.11-18.13.46:085][878]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=12
[2022.12.11-18.13.46:085][878]LogInit: FAudioDevice initialized.
[2022.12.11-18.13.46:085][878]LogAudio: Display: Audio Device (ID: 12) registered with world 'Main'.
[2022.12.11-18.13.46:090][878]LogLoad: Game class is 'GameModeBase'
[2022.12.11-18.13.46:093][878]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2022.12.11-19.13.46
[2022.12.11-18.13.46:094][878]LogWorld: Bringing up level for play took: 0.003533
[2022.12.11-18.13.46:096][878]LogOnline: OSS: Created online subsystem instance for: :Context_19
[2022.12.11-18.13.46:097][878]LogBlueprintUserMessages: [Main_C_0] Welcome to Wreck
[2022.12.11-18.13.46:097][878]LogBlueprintUserMessages: [Main_C_0] Have Fun
[2022.12.11-18.13.46:097][878]PIE: Server logged in
[2022.12.11-18.13.46:098][878]PIE: Play in editor total start time 0,092 seconds.
[2022.12.11-18.14.03:108][694]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-18.14.03:108][694]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2022.12.11-18.14.03:108][694]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2022.12.11-18.14.03:109][694]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-18.14.03:112][694]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.11-18.14.03:118][694]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-18.14.03:157][694]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.11-18.14.03:158][694]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=12
[2022.12.11-18.14.03:159][694]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=12
[2022.12.11-18.14.03:162][694]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-18.14.03:166][694]LogUObjectHash: Compacting FUObjectHashTables data took   1.65ms
[2022.12.11-18.14.03:222][695]LogPlayLevel: Display: Destroying online subsystem :Context_19
[2022.12.11-18.14.49:716][373]LogUObjectHash: Compacting FUObjectHashTables data took   1.65ms
[2022.12.11-18.14.49:719][373]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Main" FILE="../../../../../Unreal-Projects/Wreck/Saved/Autosaves/Game/Main_Auto2.umap" SILENT=true AUTOSAVING=true KEEPDIRTY=false
[2022.12.11-18.14.49:741][373]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/Main_Auto2
[2022.12.11-18.14.49:741][373]LogSavePackage: Moving '../../../../../Unreal-Projects/Wreck/Saved/Main_Auto25821A0E744DA61CD1E47FA9343A7766B.tmp' to '../../../../../Unreal-Projects/Wreck/Saved/Autosaves/Game/Main_Auto2.umap'
[2022.12.11-18.14.49:745][373]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/Main' took 0.068
[2022.12.11-18.14.49:745][373]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.068
[2022.12.11-18.14.49:745][373]OBJ SavePackage: Generating thumbnails for [1] asset(s) in package [/Game/IndustryPropsPack6/Meshes/SM_Barrel03] ([1] browsable assets)...
[2022.12.11-18.14.49:853][373]OBJ SavePackage:     Rendered thumbnail for [StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel03.SM_Barrel03]
[2022.12.11-18.14.49:853][373]OBJ SavePackage: Finished generating thumbnails for package [/Game/IndustryPropsPack6/Meshes/SM_Barrel03]
[2022.12.11-18.14.49:858][373]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/IndustryPropsPack6/Meshes/SM_Barrel03_Auto2
[2022.12.11-18.14.49:858][373]LogSavePackage: Moving '../../../../../Unreal-Projects/Wreck/Saved/SM_Barrel03_Auto271F8261B4B3ADCD2EC067C8464977AE1.tmp' to '../../../../../Unreal-Projects/Wreck/Saved/Autosaves/Game/IndustryPropsPack6/Meshes/SM_Barrel03_Auto2.uasset'
[2022.12.11-18.14.49:859][373]LogFileHelpers: Auto-saving content packages took 0.114
[2022.12.11-18.16.29:360][637]LogSlate: Took 0.000740 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensedItalic.ttf' (160K)
[2022.12.11-18.17.03:454][540]BlueprintLog: New page: Compile Main
[2022.12.11-18.17.03:527][540]LogUObjectHash: Compacting FUObjectHashTables data took   2.07ms
[2022.12.11-18.17.31:403][772]BlueprintLog: New page: Compile Main
[2022.12.11-18.17.31:468][772]LogUObjectHash: Compacting FUObjectHashTables data took   1.41ms
[2022.12.11-18.19.12:874][433]BlueprintLog: New page: Compile Main
[2022.12.11-18.19.12:940][433]LogUObjectHash: Compacting FUObjectHashTables data took   2.55ms
[2022.12.11-18.19.15:022][620]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.11-18.19.15:027][620]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.11-18.19.15:027][620]PIE: New page: PIE session: Main (11 Dec 2022, 20:19:15)
[2022.12.11-18.19.15:028][620]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2022.12.11-18.19.15:037][620]LogPlayLevel: PIE: StaticDuplicateObject took: (0.009403s)
[2022.12.11-18.19.15:037][620]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.009462s)
[2022.12.11-18.19.15:037][620]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.11-18.19.15:038][620]LogAIModule: Creating AISystem for world Main
[2022.12.11-18.19.15:038][620]LogPlayLevel: PIE: World Init took: (0.000751s)
[2022.12.11-18.19.15:080][620]LogUObjectHash: Compacting FUObjectHashTables data took   1.56ms
[2022.12.11-18.19.15:083][620]LogAudio: Display: Creating Audio Device:                 Id: 13, Scope: Unique, Realtime: True
[2022.12.11-18.19.15:083][620]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.11-18.19.15:083][620]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.11-18.19.15:083][620]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.11-18.19.15:083][620]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.11-18.19.15:083][620]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.11-18.19.15:083][620]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.11-18.19.15:083][620]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.11-18.19.15:083][620]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.11-18.19.15:084][620]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.11-18.19.15:084][620]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.11-18.19.15:084][620]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.11-18.19.15:086][620]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.11-18.19.15:102][620]LogAudioMixer: Display: Using Audio Hardware Device Headphones (WH-CH510)
[2022.12.11-18.19.15:102][620]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.11-18.19.15:102][620]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.11-18.19.15:102][620]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.11-18.19.15:103][620]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=13
[2022.12.11-18.19.15:103][620]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=13
[2022.12.11-18.19.15:105][620]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=13
[2022.12.11-18.19.15:105][620]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=13
[2022.12.11-18.19.15:105][620]LogInit: FAudioDevice initialized.
[2022.12.11-18.19.15:105][620]LogAudio: Display: Audio Device (ID: 13) registered with world 'Main'.
[2022.12.11-18.19.15:109][620]LogLoad: Game class is 'GameModeBase'
[2022.12.11-18.19.15:112][620]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2022.12.11-19.19.15
[2022.12.11-18.19.15:112][620]LogWorld: Bringing up level for play took: 0.003403
[2022.12.11-18.19.15:115][620]LogOnline: OSS: Created online subsystem instance for: :Context_20
[2022.12.11-18.19.15:117][620]LogBlueprintUserMessages: [Main_C_3] Welcome to Wreck
[2022.12.11-18.19.15:117][620]LogBlueprintUserMessages: [Main_C_3] Have Fun
[2022.12.11-18.19.15:117][620]LogBlueprintUserMessages: [Main_C_3] 57
[2022.12.11-18.19.15:117][620]PIE: Server logged in
[2022.12.11-18.19.15:119][620]PIE: Play in editor total start time 0,091 seconds.
[2022.12.11-18.19.22:058][325]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-18.19.22:058][325]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2022.12.11-18.19.22:058][325]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2022.12.11-18.19.22:059][325]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-18.19.22:062][325]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.11-18.19.22:068][325]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-18.19.22:108][325]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-18.19.22:108][325]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=13
[2022.12.11-18.19.22:109][325]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=13
[2022.12.11-18.19.22:118][325]LogUObjectHash: Compacting FUObjectHashTables data took   1.98ms
[2022.12.11-18.19.22:166][326]LogPlayLevel: Display: Destroying online subsystem :Context_20
[2022.12.11-18.20.58:066][855]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.11-18.20.58:072][855]BlueprintLog: New page: Pre-Play auto-recompile
[2022.12.11-18.20.58:072][855]LogPlayLevel: [PlayLevel] Compiling Main before play...
[2022.12.11-18.20.58:145][855]LogUObjectHash: Compacting FUObjectHashTables data took   1.56ms
[2022.12.11-18.20.58:150][855]LogPlayLevel: PlayLevel: Blueprint regeneration took 78 ms (1 blueprints)
[2022.12.11-18.20.58:150][855]PIE: New page: PIE session: Main (11 Dec 2022, 20:20:58)
[2022.12.11-18.20.58:150][855]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2022.12.11-18.20.58:159][855]LogPlayLevel: PIE: StaticDuplicateObject took: (0.008533s)
[2022.12.11-18.20.58:159][855]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.008572s)
[2022.12.11-18.20.58:159][855]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.11-18.20.58:159][855]LogAIModule: Creating AISystem for world Main
[2022.12.11-18.20.58:159][855]LogPlayLevel: PIE: World Init took: (0.000691s)
[2022.12.11-18.20.58:200][855]LogUObjectHash: Compacting FUObjectHashTables data took   1.68ms
[2022.12.11-18.20.58:201][855]LogAudio: Display: Creating Audio Device:                 Id: 14, Scope: Unique, Realtime: True
[2022.12.11-18.20.58:201][855]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.11-18.20.58:201][855]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.11-18.20.58:201][855]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.11-18.20.58:201][855]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.11-18.20.58:201][855]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.11-18.20.58:201][855]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.11-18.20.58:201][855]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.11-18.20.58:201][855]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.11-18.20.58:201][855]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.11-18.20.58:201][855]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.11-18.20.58:201][855]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.11-18.20.58:203][855]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.11-18.20.58:219][855]LogAudioMixer: Display: Using Audio Hardware Device Headphones (WH-CH510)
[2022.12.11-18.20.58:219][855]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.11-18.20.58:219][855]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.11-18.20.58:219][855]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.11-18.20.58:221][855]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=14
[2022.12.11-18.20.58:221][855]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=14
[2022.12.11-18.20.58:222][855]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=14
[2022.12.11-18.20.58:222][855]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=14
[2022.12.11-18.20.58:222][855]LogInit: FAudioDevice initialized.
[2022.12.11-18.20.58:222][855]LogAudio: Display: Audio Device (ID: 14) registered with world 'Main'.
[2022.12.11-18.20.58:370][855]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-18.20.58:371][855]LogLoad: Game class is 'GameModeBase'
[2022.12.11-18.20.58:377][855]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2022.12.11-19.20.58
[2022.12.11-18.20.58:378][855]LogWorld: Bringing up level for play took: 0.006604
[2022.12.11-18.20.58:382][855]LogOnline: OSS: Created online subsystem instance for: :Context_21
[2022.12.11-18.20.58:382][855]LogGameMode: FindPlayerStart: PATHS NOT DEFINED or NO PLAYERSTART with positive rating
[2022.12.11-18.20.58:385][855]LogBlueprintUserMessages: [Main_C_4] Welcome to Wreck
[2022.12.11-18.20.58:385][855]LogBlueprintUserMessages: [Main_C_4] Have Fun
[2022.12.11-18.20.58:385][855]LogBlueprintUserMessages: [Main_C_4] 56
[2022.12.11-18.20.58:386][855]PIE: Server logged in
[2022.12.11-18.20.58:386][855]PIE: Play in editor total start time 0,315 seconds.
[2022.12.11-18.20.58:413][855]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2022.12.11-18.21.05:946][345]LogViewport: Scene viewport resized to 853x480, mode Windowed.
[2022.12.11-18.21.16:529][120]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-18.21.16:529][120]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2022.12.11-18.21.16:529][120]LogSlate: Window 'Wreck Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2022.12.11-18.21.16:536][120]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2022.12.11-18.21.16:537][120]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-18.21.16:540][120]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.11-18.21.16:547][120]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-18.21.16:588][120]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=14
[2022.12.11-18.21.16:590][120]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=14
[2022.12.11-18.21.16:605][120]LogUObjectHash: Compacting FUObjectHashTables data took   1.72ms
[2022.12.11-18.21.16:646][121]LogPlayLevel: Display: Destroying online subsystem :Context_21
[2022.12.11-18.21.18:526][329]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.11-18.21.18:532][329]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.11-18.21.18:532][329]PIE: New page: PIE session: Main (11 Dec 2022, 20:21:18)
[2022.12.11-18.21.18:532][329]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2022.12.11-18.21.18:542][329]LogPlayLevel: PIE: StaticDuplicateObject took: (0.009224s)
[2022.12.11-18.21.18:542][329]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.009281s)
[2022.12.11-18.21.18:542][329]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.11-18.21.18:542][329]LogAIModule: Creating AISystem for world Main
[2022.12.11-18.21.18:542][329]LogPlayLevel: PIE: World Init took: (0.000658s)
[2022.12.11-18.21.18:582][329]LogUObjectHash: Compacting FUObjectHashTables data took   1.53ms
[2022.12.11-18.21.18:584][329]LogAudio: Display: Creating Audio Device:                 Id: 15, Scope: Unique, Realtime: True
[2022.12.11-18.21.18:584][329]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.11-18.21.18:584][329]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.11-18.21.18:584][329]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.11-18.21.18:584][329]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.11-18.21.18:584][329]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.11-18.21.18:584][329]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.11-18.21.18:584][329]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.11-18.21.18:584][329]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.11-18.21.18:584][329]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.11-18.21.18:584][329]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.11-18.21.18:584][329]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.11-18.21.18:586][329]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.11-18.21.18:602][329]LogAudioMixer: Display: Using Audio Hardware Device Headphones (WH-CH510)
[2022.12.11-18.21.18:602][329]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.11-18.21.18:602][329]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.11-18.21.18:602][329]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.11-18.21.18:603][329]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=15
[2022.12.11-18.21.18:603][329]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=15
[2022.12.11-18.21.18:604][329]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=15
[2022.12.11-18.21.18:604][329]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=15
[2022.12.11-18.21.18:604][329]LogInit: FAudioDevice initialized.
[2022.12.11-18.21.18:604][329]LogAudio: Display: Audio Device (ID: 15) registered with world 'Main'.
[2022.12.11-18.21.18:723][329]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-18.21.18:723][329]LogLoad: Game class is 'GameModeBase'
[2022.12.11-18.21.18:726][329]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2022.12.11-19.21.18
[2022.12.11-18.21.18:727][329]LogWorld: Bringing up level for play took: 0.003616
[2022.12.11-18.21.18:730][329]LogOnline: OSS: Created online subsystem instance for: :Context_22
[2022.12.11-18.21.18:730][329]LogGameMode: FindPlayerStart: PATHS NOT DEFINED or NO PLAYERSTART with positive rating
[2022.12.11-18.21.18:731][329]LogBlueprintUserMessages: [Main_C_4] Welcome to Wreck
[2022.12.11-18.21.18:731][329]LogBlueprintUserMessages: [Main_C_4] Have Fun
[2022.12.11-18.21.18:731][329]LogBlueprintUserMessages: [Main_C_4] 56
[2022.12.11-18.21.18:733][329]PIE: Server logged in
[2022.12.11-18.21.18:735][329]PIE: Play in editor total start time 0,204 seconds.
[2022.12.11-18.21.18:744][329]LogViewport: Scene viewport resized to 853x480, mode Windowed.
[2022.12.11-18.21.22:319][551]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-18.21.22:319][551]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2022.12.11-18.21.22:319][551]LogSlate: Window 'Wreck Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2022.12.11-18.21.22:325][551]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2022.12.11-18.21.22:325][551]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-18.21.22:330][551]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.11-18.21.22:339][551]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-18.21.22:386][551]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=15
[2022.12.11-18.21.22:389][551]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=15
[2022.12.11-18.21.22:398][551]LogUObjectHash: Compacting FUObjectHashTables data took   2.11ms
